18	643	9
18	828	9
18	949	9
18	1011	67
18	1190	9
18	1399	9
18	1547	67
18	1587	67
18	1592	67
19	28	47
19	30	47
19	39	47
19	47	47
19	52	47
19	100	73
19	101	47
19	116	47
19	136	47
19	141	47
19	145	47
19	163	47
19	165	47
19	169	47
19	180	47
19	183	47
19	185	47
19	187	47
19	198	47
19	200	47
19	233	47
19	235	47
19	257	47
19	263	47
19	266	47
19	275	73
19	299	47
19	305	47
19	356	47
19	391	47
19	396	47
19	398	47
19	413	47
19	441	73
19	443	11
19	470	47
19	475	47
19	486	47
19	492	47
19	552	47
19	561	47
19	573	47
19	592	47
19	646	47
19	650	47
19	658	47
19	662	47
19	679	47
19	697	47
19	704	47
19	715	47
19	777	47
19	779	47
19	780	47
19	834	47
19	838	73
19	848	47
19	862	73
19	873	47
19	890	47
19	896	4
19	921	47
19	923	47
19	932	47
19	934	47
19	951	47
19	1029	47
19	1042	47
19	1054	47
19	1079	75
19	1138	73
19	1173	47
19	1181	47
19	1190	47
19	1191	47
19	1276	47
19	1293	47
19	1331	47
19	1334	47
19	1339	75
19	1407	47
19	1418	73
19	1446	73
19	1533	47
19	1550	47
20	54	47
20	512	81
20	1214	47
20	1492	11
21	23	47
21	40	73
21	44	47
21	67	49
21	83	47
21	95	73
21	101	6
21	114	73
21	118	47
21	121	47
21	160	73
21	169	47
21	183	47
21	216	47
21	273	73
21	277	73
21	334	47
21	355	73
21	367	49
21	375	73
21	408	73
21	441	73
21	462	73
21	519	73
21	566	73
21	588	73
21	603	73
21	611	73
21	615	73
21	646	73
21	697	73
21	724	73
21	728	73
21	764	73
21	780	47
21	802	47
21	808	47
21	828	47
21	865	73
21	895	73
21	906	73
21	944	73
21	947	73
21	1002	75
21	1064	73
21	1079	75
21	1127	73
21	1150	49
21	1176	47
21	1214	73
21	1223	75
21	1299	49
21	1325	73
21	1328	73
21	1334	73
21	1340	73
21	1408	47
21	1420	73
21	1442	73
21	1455	47
21	1489	73
21	1579	47
22	30	47
22	34	49
22	37	47
22	52	47
22	54	73
22	77	47
22	78	49
22	80	73
22	97	47
22	99	47
22	121	47
22	128	73
22	143	47
22	146	70
22	166	47
22	173	47
22	180	47
22	189	16
22	190	47
22	193	47
22	195	47
22	198	47
22	214	47
22	228	32
22	256	47
22	262	47
22	269	47
22	284	47
22	289	16
22	294	9
22	298	47
22	299	47
22	301	6
22	302	47
22	305	73
22	319	55
22	326	47
22	330	49
22	342	47
22	347	73
22	352	47
22	359	47
22	374	47
22	379	47
22	406	49
22	409	47
22	410	47
22	422	47
22	427	49
22	434	47
22	441	47
22	445	47
22	446	73
22	457	47
22	460	47
22	462	47
22	467	47
22	489	47
22	497	47
22	504	49
22	513	47
22	515	47
22	518	47
22	525	47
22	532	49
22	542	47
22	549	49
22	573	47
22	580	47
22	594	47
22	638	47
22	647	47
22	675	47
22	682	47
22	685	47
22	689	49
22	697	47
22	717	55
22	725	47
22	732	47
22	742	47
22	745	73
22	750	47
22	752	47
22	764	47
22	783	47
22	784	49
22	788	49
22	793	49
22	801	47
22	820	47
22	826	47
22	848	49
22	851	49
22	858	49
22	875	47
22	882	47
22	889	47
22	890	47
22	891	47
22	897	49
22	912	73
22	915	47
22	926	47
22	930	47
22	937	49
22	943	49
22	944	47
22	949	47
22	954	47
22	965	47
22	991	49
22	1019	47
22	1022	47
22	1030	47
22	1041	49
22	1047	49
22	1055	47
22	1057	49
22	1064	73
22	1084	49
22	1092	73
22	1114	47
22	1120	47
22	1133	47
22	1135	47
22	1161	73
22	1170	47
22	1173	47
22	1181	47
22	1186	47
22	1202	73
22	1208	47
22	1225	73
22	1235	47
22	1265	47
22	1285	47
22	1307	47
22	1323	45
22	1326	47
22	1330	73
22	1361	47
22	1383	49
22	1392	49
22	1406	73
22	1407	73
22	1416	73
22	1417	16
22	1418	47
22	1422	47
22	1436	47
22	1450	73
22	1455	49
22	1512	47
22	1522	49
22	1545	49
22	1568	47
22	1571	47
22	1574	47
22	1577	47
22	1581	47
23	37	49
23	44	47
23	63	47
23	88	4
23	99	47
23	104	49
23	108	49
23	129	49
23	144	47
23	160	47
23	173	47
23	183	47
23	192	47
23	195	47
23	216	47
23	231	4
23	234	49
23	247	49
23	248	49
23	251	68
23	271	49
23	275	73
23	295	49
23	311	47
23	347	73
23	353	47
23	358	49
23	381	60
23	441	4
23	443	47
23	458	49
23	472	49
23	477	49
23	510	49
23	527	60
23	537	47
23	559	47
23	591	60
23	602	10
23	619	49
23	634	49
23	636	60
23	646	47
23	665	49
23	683	49
23	731	49
23	737	49
23	738	60
23	743	47
23	761	47
23	796	60
23	808	47
23	825	60
23	844	47
23	859	49
23	864	60
23	876	49
23	893	47
23	928	60
23	960	47
23	990	60
23	1035	47
23	1095	47
23	1130	60
23	1188	49
23	1219	60
23	1257	60
23	1307	47
23	1315	60
23	1322	49
23	1358	75
23	1457	47
23	1479	60
23	1498	75
23	1508	49
23	1535	47
24	28	60
24	32	49
24	42	73
24	51	60
24	53	49
24	65	73
24	81	37
24	85	73
24	108	49
24	139	49
24	140	60
24	151	49
24	162	49
24	219	49
24	235	37
24	269	49
24	280	30
24	295	49
24	317	49
24	319	49
24	328	82
24	333	73
24	356	49
24	363	49
24	380	49
24	383	49
24	422	75
24	428	49
24	455	49
24	463	60
24	470	75
24	509	60
24	532	60
24	536	49
24	548	60
24	559	49
24	591	60
24	611	49
24	615	49
24	616	49
24	622	49
24	625	75
24	654	60
24	665	49
24	698	75
24	726	49
24	737	49
24	744	49
24	761	49
24	795	60
24	825	60
24	849	73
24	859	49
24	876	60
24	895	49
24	917	75
24	928	60
24	930	60
24	934	60
24	957	49
24	959	49
24	960	49
24	986	49
24	989	49
24	990	60
24	993	73
24	1009	68
24	1108	49
24	1122	75
24	1142	49
24	1154	60
24	1175	49
24	1202	10
24	1208	10
24	1212	49
24	1216	49
24	1268	49
24	1269	49
24	1304	49
24	1379	49
24	1384	49
24	1394	68
24	1438	49
24	1455	73
24	1475	60
24	1476	60
24	1478	60
24	1527	57
24	1536	37
25	26	49
25	32	37
25	62	49
25	101	6
25	115	49
25	139	70
25	162	37
25	194	37
25	195	49
25	204	72
25	212	49
25	217	49
25	253	49
25	272	27
25	274	49
25	282	72
25	317	37
25	337	49
25	363	49
25	365	49
25	383	49
25	432	49
25	453	6
25	461	29
25	498	49
25	501	49
25	506	49
25	523	70
25	582	49
25	604	57
25	617	49
25	665	49
25	693	49
25	695	6
25	738	70
25	758	70
25	795	70
25	804	49
25	916	49
25	938	49
25	948	49
25	960	49
25	988	49
25	993	73
25	1004	49
25	1035	49
25	1100	49
25	1110	49
25	1124	27
25	1201	6
25	1242	6
25	1268	49
25	1281	49
25	1320	70
25	1376	49
25	1377	49
25	1420	6
25	1427	49
25	1464	49
25	1497	49
25	1504	49
25	1564	70
25	1589	49
26	33	47
26	38	47
26	42	47
26	59	47
26	80	47
26	88	4
26	99	47
26	116	47
26	164	49
26	269	49
26	274	49
26	335	49
26	350	4
26	362	47
26	365	49
26	380	49
26	383	49
26	398	74
26	442	49
26	455	49
26	461	83
26	493	49
26	522	49
26	552	49
26	561	49
26	609	49
26	611	73
26	698	73
26	717	83
26	731	49
26	742	47
26	756	49
26	863	47
26	881	74
26	906	47
26	944	73
26	971	47
26	1002	3
26	1110	49
26	1119	49
26	1269	49
26	1271	49
26	1298	70
26	1312	74
26	1334	47
26	1366	73
26	1384	49
26	1408	47
26	1415	73
26	1488	70
26	1499	3
26	1536	49
27	54	49
27	78	49
27	141	49
27	223	49
27	262	49
27	279	49
27	281	49
27	322	49
27	344	49
27	350	49
27	423	49
27	427	49
27	430	49
27	446	49
27	463	49
27	478	49
27	492	49
27	504	49
27	511	49
27	521	32
27	524	49
27	549	49
27	560	49
27	587	49
27	631	16
27	653	49
27	659	49
27	673	49
27	685	49
27	701	49
27	753	16
27	773	49
27	793	49
27	811	49
27	849	49
27	872	49
27	909	49
27	915	49
27	929	49
27	991	49
27	993	49
27	1053	49
27	1089	49
27	1091	49
27	1131	49
27	1247	49
27	1270	49
27	1398	16
27	1439	16
27	1520	49
27	1522	49
27	1540	49
27	1597	49
28	35	49
28	36	27
28	52	18
28	64	60
28	85	47
28	100	73
28	116	2
28	118	47
28	151	49
28	155	49
28	158	9
28	161	61
28	191	71
28	194	60
28	210	76
28	219	60
28	240	76
28	304	47
28	330	23
28	347	60
28	348	71
28	353	76
28	356	60
28	359	60
28	381	60
28	389	71
28	396	47
28	397	61
28	428	60
28	445	60
28	458	60
28	462	71
28	470	47
28	486	23
28	505	76
28	545	60
28	550	69
28	555	60
28	560	69
28	565	72
28	574	49
28	583	9
28	594	49
28	614	60
28	650	69
28	659	61
28	660	49
28	732	9
28	742	47
28	777	76
28	783	47
28	791	76
28	797	60
28	822	60
28	876	60
28	887	49
28	926	49
28	928	61
28	930	60
28	932	47
28	945	49
28	963	49
28	974	60
28	993	49
28	995	60
28	996	49
28	999	71
28	1005	72
28	1015	47
28	1018	49
28	1078	61
28	1086	61
28	1088	76
28	1090	61
28	1137	47
28	1191	69
28	1197	61
28	1213	61
28	1241	60
28	1244	47
28	1263	72
28	1264	72
28	1313	76
28	1315	60
28	1318	61
28	1412	73
28	1440	47
28	1455	47
28	1459	64
28	1467	60
28	1470	61
28	1479	60
28	1503	61
28	1542	76
28	1556	69
29	44	47
29	47	47
29	52	47
29	59	47
29	63	47
29	65	47
29	83	47
29	86	47
29	90	47
29	103	47
29	106	47
29	114	47
29	141	47
29	148	47
29	150	47
29	165	47
29	173	47
29	251	47
29	276	47
29	286	49
29	299	47
29	342	47
29	347	75
29	350	4
29	393	47
29	406	47
29	412	25
29	443	47
29	446	47
29	505	47
29	526	47
29	639	47
29	704	47
29	715	47
29	744	47
29	755	49
29	808	47
29	811	47
29	827	49
29	834	47
29	863	47
29	877	47
29	956	47
29	964	49
29	1013	49
29	1015	47
29	1022	47
29	1057	49
29	1079	75
29	1129	75
29	1137	47
29	1176	73
29	1214	73
29	1234	47
29	1244	47
29	1334	47
29	1358	75
29	1405	73
29	1412	73
29	1458	49
29	1482	11
29	1492	11
29	1507	47
29	1579	47
30	42	47
30	47	47
30	65	47
30	99	47
30	103	47
30	233	47
30	281	47
30	292	49
30	356	49
30	362	47
30	387	49
30	442	49
30	478	47
30	509	47
30	578	73
30	742	47
30	811	47
30	896	4
30	944	73
30	995	49
30	1107	73
30	1135	49
30	1137	47
30	1138	49
30	1171	47
30	1176	73
30	1329	47
30	1349	75
30	1408	47
30	1412	73
30	1418	73
30	1440	73
31	68	49
31	110	70
31	118	49
31	127	49
31	168	49
31	174	49
31	193	49
31	213	49
31	220	49
31	224	49
31	228	32
31	233	49
31	238	16
31	245	49
31	277	49
31	278	49
31	293	49
31	330	49
31	344	49
31	366	49
31	386	49
31	397	49
31	424	16
31	427	49
31	446	49
31	492	49
31	511	49
31	585	49
31	592	49
31	673	49
31	684	49
31	685	49
31	693	16
31	735	49
31	783	49
31	788	49
31	915	49
31	927	49
31	1039	49
31	1040	49
31	1050	49
31	1061	49
31	1092	49
31	1145	49
31	1156	49
31	1213	49
31	1362	49
31	1439	16
31	1469	49
31	1520	49
31	1582	49
31	1597	49
32	81	37
32	110	14
32	124	25
32	139	49
32	187	49
32	202	49
32	208	54
32	211	49
32	233	60
32	245	60
32	247	49
32	265	30
32	287	25
32	308	60
32	332	49
32	363	49
32	380	37
32	388	47
32	422	14
32	436	25
32	445	49
32	455	37
32	462	25
32	468	49
32	477	25
32	506	37
32	527	49
32	544	49
32	560	54
32	591	60
32	592	60
32	601	37
32	622	49
32	664	14
32	690	49
32	709	54
32	726	37
32	731	37
32	811	73
32	819	49
32	848	73
32	851	60
32	855	54
32	930	49
32	940	37
32	941	9
32	953	25
32	963	14
32	1035	37
32	1057	49
32	1085	60
32	1090	60
32	1108	37
32	1188	37
32	1193	30
32	1199	25
32	1215	49
32	1241	25
32	1268	37
32	1269	37
32	1338	37
32	1361	73
32	1379	49
32	1438	49
32	1458	49
32	1475	49
32	1529	49
32	1596	37
33	37	47
33	39	20
33	59	73
33	63	73
33	77	47
33	83	20
33	88	75
33	116	47
33	118	47
33	126	47
33	128	47
33	138	73
33	141	47
33	151	49
33	153	49
33	155	47
33	156	47
33	162	49
33	169	47
33	175	49
33	180	47
33	187	49
33	194	47
33	208	58
33	220	47
33	238	47
33	239	47
33	247	47
33	254	47
33	260	47
33	266	47
33	273	20
33	277	20
33	280	30
33	293	47
33	295	49
33	305	20
33	306	47
33	309	58
33	326	15
33	329	20
33	356	47
33	379	20
33	393	73
33	405	49
33	419	75
33	428	49
33	434	47
33	441	73
33	442	47
33	448	49
33	457	47
33	460	47
33	467	47
33	494	47
33	501	47
33	505	47
33	508	47
33	522	47
33	525	47
33	561	47
33	575	47
33	580	47
33	591	47
33	603	47
33	604	47
33	611	73
33	615	47
33	617	49
33	624	20
33	630	47
33	632	49
33	648	47
33	650	47
33	658	47
33	671	47
33	677	47
33	682	47
33	685	47
33	710	47
33	715	47
33	716	47
33	740	47
33	752	47
33	753	47
33	761	47
33	764	47
33	766	47
33	773	47
33	776	47
33	780	73
33	792	47
33	795	49
33	804	47
33	812	47
33	819	49
33	821	47
33	824	73
33	845	49
33	848	73
33	880	73
33	882	47
33	884	49
33	885	47
33	891	47
33	906	73
33	908	49
33	912	73
33	915	47
33	952	73
33	995	49
33	1003	47
33	1017	47
33	1057	49
33	1131	47
33	1133	20
33	1135	47
33	1150	47
33	1162	47
33	1167	20
33	1169	47
33	1170	47
33	1186	47
33	1190	47
33	1201	47
33	1202	73
33	1219	47
33	1223	47
33	1226	20
33	1227	73
33	1228	47
33	1231	73
33	1253	20
33	1276	47
33	1326	47
33	1329	20
33	1330	73
33	1337	47
33	1338	75
33	1345	47
33	1398	73
33	1400	73
33	1408	73
33	1435	47
33	1438	49
33	1484	47
33	1497	49
33	1512	47
33	1524	47
33	1535	47
33	1548	47
33	1551	47
33	1568	47
33	1574	47
34	45	49
34	68	49
34	78	49
34	114	49
34	118	49
34	141	49
34	149	49
34	170	49
34	189	16
34	209	49
34	238	16
34	246	49
34	262	49
34	275	16
34	280	49
34	305	49
34	330	49
34	344	49
34	346	16
34	371	49
34	450	49
34	505	49
34	509	49
34	510	49
34	521	32
34	554	49
34	575	49
34	587	49
34	653	49
34	659	49
34	734	16
34	743	49
34	773	49
34	787	49
34	813	49
34	870	49
34	897	49
34	926	49
34	929	49
34	992	49
34	1039	49
34	1041	49
34	1047	49
34	1062	49
34	1092	49
34	1247	49
34	1341	16
34	1356	49
34	1439	16
34	1440	49
34	1470	49
34	1556	49
34	1585	49
35	116	76
35	155	69
35	168	76
35	179	76
35	189	76
35	192	76
35	206	49
35	222	76
35	262	69
35	275	85
35	300	69
35	304	76
35	346	76
35	374	49
35	446	73
35	472	69
35	505	76
35	508	76
35	552	71
35	574	49
35	592	61
35	603	76
35	605	49
35	621	76
35	631	49
35	661	49
35	693	76
35	783	76
35	887	69
35	932	23
35	999	71
35	1001	72
35	1002	72
35	1087	76
35	1089	61
35	1177	61
35	1211	76
35	1309	76
35	1318	61
35	1323	45
35	1437	72
35	1455	23
35	1478	71
36	39	47
36	67	8
36	88	4
36	90	47
36	93	70
36	103	70
36	116	70
36	127	49
36	128	49
36	130	49
36	159	49
36	160	70
36	197	49
36	221	49
36	236	49
36	238	16
36	246	49
36	273	70
36	275	16
36	286	49
36	297	49
36	301	6
36	305	70
36	306	70
36	330	27
36	347	75
36	350	16
36	359	49
36	367	49
36	375	49
36	406	49
36	427	49
36	430	49
36	457	49
36	491	49
36	492	49
36	499	49
36	505	49
36	513	52
36	522	49
36	552	27
36	554	49
36	565	49
36	578	73
36	587	49
36	591	49
36	594	69
36	605	69
36	624	52
36	627	49
36	631	16
36	637	49
36	658	70
36	673	49
36	677	49
36	689	49
36	705	49
36	717	49
36	742	70
36	753	16
36	776	49
36	787	49
36	797	49
36	813	49
36	858	49
36	882	49
36	896	4
36	909	49
36	913	49
36	920	49
36	924	49
36	926	49
36	927	49
36	929	49
36	985	49
36	991	49
36	993	49
36	1009	49
36	1054	69
36	1061	49
36	1078	49
36	1140	70
36	1147	49
36	1176	73
36	1177	49
36	1178	49
36	1228	70
36	1229	73
36	1244	70
36	1270	49
36	1276	49
36	1321	73
36	1328	75
36	1361	27
36	1383	49
36	1414	49
36	1417	16
36	1418	73
36	1445	49
36	1454	49
36	1475	49
36	1477	70
36	1489	73
36	1505	27
36	1506	39
36	1518	73
37	46	47
37	47	47
37	60	14
37	61	9
37	82	47
37	83	47
37	100	73
37	103	25
37	104	49
37	145	47
37	151	49
37	159	47
37	169	49
37	174	47
37	180	47
37	185	47
37	191	25
37	192	47
37	203	49
37	214	47
37	226	49
37	231	60
37	245	47
37	277	47
37	279	47
37	280	30
37	286	54
37	292	49
37	306	47
37	315	49
37	333	47
37	335	54
37	355	47
37	365	37
37	375	60
37	380	37
37	388	47
37	403	25
37	428	49
37	436	25
37	446	73
37	448	49
37	467	47
37	475	37
37	496	47
37	544	49
37	553	60
37	562	14
37	592	47
37	598	47
37	610	14
37	617	49
37	648	47
37	653	47
37	662	37
37	668	54
37	675	47
37	696	54
37	702	54
37	727	54
37	731	37
37	738	60
37	742	47
37	749	47
37	755	54
37	765	54
37	775	9
37	777	47
37	782	47
37	783	47
37	796	60
37	799	54
37	811	47
37	825	60
37	827	54
37	828	9
37	876	60
37	886	47
37	887	47
37	898	49
37	905	49
37	908	49
37	918	49
37	924	47
37	927	49
37	928	60
37	930	60
37	934	47
37	935	54
37	937	60
37	962	9
37	963	14
37	990	60
37	995	49
37	1010	54
37	1030	47
37	1048	47
37	1082	49
37	1089	47
37	1125	37
37	1130	47
37	1131	47
37	1133	47
37	1135	14
37	1154	25
37	1158	14
37	1190	47
37	1205	25
37	1214	47
37	1226	47
37	1228	47
37	1247	73
37	1248	47
37	1252	25
37	1254	46
37	1256	25
37	1271	37
37	1292	37
37	1337	54
37	1346	54
37	1365	60
37	1380	37
37	1440	47
37	1477	60
37	1533	47
37	1548	60
37	1570	47
37	1590	37
37	1596	70
37	1599	47
38	40	47
38	47	47
38	59	47
38	61	73
38	67	73
38	83	20
38	85	47
38	110	47
38	113	20
38	121	47
38	137	20
38	140	47
38	141	47
38	144	47
38	148	47
38	149	20
38	183	47
38	185	47
38	195	47
38	200	47
38	202	73
38	211	73
38	221	47
38	233	47
38	239	47
38	245	47
38	256	47
38	260	47
38	263	47
38	279	47
38	281	20
38	300	49
38	323	73
38	328	20
38	331	47
38	343	47
38	378	47
38	379	73
38	390	73
38	402	47
38	424	73
38	440	73
38	450	47
38	460	47
38	470	47
38	475	47
38	486	47
38	498	47
38	512	47
38	522	47
38	544	47
38	579	47
38	598	47
38	602	73
38	615	73
38	620	73
38	637	47
38	639	73
38	654	47
38	655	47
38	707	47
38	715	73
38	725	73
38	729	47
38	749	20
38	750	47
38	751	47
38	770	47
38	773	47
38	807	73
38	851	47
38	865	20
38	869	47
38	873	47
38	877	11
38	878	73
38	880	73
38	890	20
38	893	73
38	925	47
38	927	47
38	928	73
38	930	47
38	932	47
38	941	73
38	952	47
38	953	20
38	954	47
38	956	47
38	972	73
38	989	47
38	1007	47
38	1008	73
38	1029	47
38	1031	73
38	1042	47
38	1046	47
38	1063	47
38	1065	47
38	1125	73
38	1146	47
38	1150	73
38	1167	20
38	1179	47
38	1191	47
38	1208	47
38	1212	77
38	1216	73
38	1230	73
38	1285	47
38	1304	73
38	1319	47
38	1328	73
38	1336	47
38	1346	73
38	1351	20
38	1361	47
38	1400	73
38	1411	20
38	1422	20
38	1465	73
38	1471	73
38	1473	73
38	1474	73
38	1484	47
38	1525	47
38	1533	47
38	1552	47
38	1553	47
38	1568	47
38	1576	47
38	1581	47
38	1599	47
39	71	47
39	80	73
39	99	20
39	126	47
39	136	47
39	137	20
39	145	47
39	148	73
39	165	47
39	172	20
39	174	47
39	183	47
39	187	47
39	192	20
39	208	47
39	211	73
39	216	20
39	220	47
39	238	47
39	260	47
39	263	47
39	276	47
39	277	47
39	293	47
39	302	47
39	305	20
39	309	73
39	328	20
39	336	47
39	350	47
39	353	47
39	363	47
39	383	20
39	387	47
39	393	73
39	408	47
39	426	47
39	460	47
39	501	47
39	512	47
39	518	47
39	555	20
39	578	20
39	579	47
39	585	47
39	604	73
39	640	47
39	658	47
39	673	20
39	682	47
39	685	47
39	691	47
39	697	20
39	707	47
39	710	47
39	719	20
39	750	20
39	751	47
39	764	47
39	766	47
39	783	20
39	786	73
39	811	49
39	852	20
39	853	47
39	869	47
39	871	47
39	884	20
39	885	70
39	895	73
39	896	4
39	912	73
39	914	73
39	915	47
39	922	47
39	924	20
39	953	20
39	972	4
39	1010	47
39	1015	20
39	1020	47
39	1031	47
39	1042	47
39	1062	47
39	1072	47
39	1079	75
39	1107	73
39	1135	47
39	1196	73
39	1197	47
39	1232	47
39	1235	47
39	1237	73
39	1247	47
39	1255	47
39	1270	47
39	1271	47
39	1272	47
39	1304	47
39	1327	73
39	1336	47
39	1338	73
39	1346	47
39	1349	75
39	1354	47
39	1356	47
39	1360	73
39	1361	47
39	1419	73
39	1423	73
39	1426	20
39	1436	47
39	1443	47
39	1472	47
39	1476	47
39	1477	47
39	1518	73
39	1557	47
39	1581	47
40	52	47
40	80	73
40	85	49
40	98	47
40	114	47
40	144	47
40	160	47
40	161	47
40	166	47
40	192	47
40	231	4
40	233	47
40	269	47
40	281	47
40	305	47
40	350	4
40	365	47
40	367	49
40	403	47
40	485	47
40	496	47
40	514	47
40	542	4
40	611	73
40	639	47
40	647	47
40	648	47
40	699	47
40	716	47
40	744	47
40	745	73
40	767	73
40	783	47
40	784	49
40	794	47
40	808	47
40	811	47
40	824	47
40	835	47
40	848	47
40	862	47
40	878	47
40	880	47
40	914	73
40	944	73
40	1008	73
40	1029	47
40	1035	47
40	1079	75
40	1089	47
40	1107	73
40	1108	47
40	1140	47
40	1141	47
40	1150	47
40	1153	47
40	1158	49
40	1160	47
40	1166	47
40	1196	73
40	1207	47
40	1215	47
40	1242	77
40	1275	47
40	1330	47
40	1349	75
40	1395	73
40	1405	73
40	1406	73
40	1411	73
40	1418	73
40	1477	47
40	1489	73
40	1491	49
40	1507	47
41	53	17
41	90	21
41	335	73
41	423	54
41	442	73
41	460	40
41	472	54
41	727	73
41	734	21
41	755	73
41	789	40
41	817	21
41	827	73
41	1013	73
41	1018	8
41	1026	40
41	1094	21
41	1270	54
42	47	47
42	52	47
42	59	73
42	75	4
42	84	49
42	88	4
42	90	47
42	106	47
42	114	47
42	136	47
42	141	47
42	152	47
42	162	10
42	165	47
42	166	47
42	172	60
42	174	47
42	184	60
42	185	47
42	200	47
42	214	47
42	238	47
42	245	47
42	257	47
42	262	47
42	273	47
42	287	10
42	293	47
42	295	73
42	315	73
42	325	47
42	326	47
42	330	47
42	365	47
42	368	60
42	374	60
42	381	10
42	383	47
42	396	47
42	413	47
42	419	75
42	426	47
42	431	47
42	445	10
42	471	60
42	472	47
42	512	47
42	521	10
42	566	47
42	586	47
42	640	47
42	641	47
42	646	47
42	648	47
